.chain,.iteration,.draw,name,value,flokkur
4,463,3463,pi_now[3],0.0532244,Framsóknarflokkurinn
4,463,3463,pi_now[4],0.143109,Miðflokkurinn
4,463,3463,pi_now[5],0.0651185,Píratar
4,463,3463,pi_now[6],0.266107,Samfylkingin
4,463,3463,pi_now[7],0.138151,Sjálfstæðisflokkurinn
4,463,3463,pi_now[8],0.0453454,Sósíalistaflokkurinn
4,463,3463,pi_now[9],0.0160866,Vinstri Græn
4,463,3463,pi_now[10],0.13587,Viðreisn
4,464,3464,pi_now[1],3.84568e-4,Annað
4,464,3464,pi_now[2],0.0878008,Flokkur Fólksins
4,464,3464,pi_now[3],0.0692318,Framsóknarflokkurinn
4,464,3464,pi_now[4],0.169896,Miðflokkurinn
4,464,3464,pi_now[5],0.0645759,Píratar
4,464,3464,pi_now[6],0.237775,Samfylkingin
4,464,3464,pi_now[7],0.162822,Sjálfstæðisflokkurinn
4,464,3464,pi_now[8],0.045722,Sósíalistaflokkurinn
4,464,3464,pi_now[9],0.0367992,Vinstri Græn
4,464,3464,pi_now[10],0.124992,Viðreisn
4,465,3465,pi_now[1],0.00159249,Annað
4,465,3465,pi_now[2],0.127644,Flokkur Fólksins
4,465,3465,pi_now[3],0.054539,Framsóknarflokkurinn
4,465,3465,pi_now[4],0.136077,Miðflokkurinn
4,465,3465,pi_now[5],0.0737533,Píratar
4,465,3465,pi_now[6],0.237607,Samfylkingin
4,465,3465,pi_now[7],0.152666,Sjálfstæðisflokkurinn
4,465,3465,pi_now[8],0.0439054,Sósíalistaflokkurinn
4,465,3465,pi_now[9],0.021302,Vinstri Græn
4,465,3465,pi_now[10],0.150914,Viðreisn
4,466,3466,pi_now[1],0.00104957,Annað
4,466,3466,pi_now[2],0.111886,Flokkur Fólksins
4,466,3466,pi_now[3],0.0528785,Framsóknarflokkurinn
4,466,3466,pi_now[4],0.136226,Miðflokkurinn
4,466,3466,pi_now[5],0.068824,Píratar
4,466,3466,pi_now[6],0.266722,Samfylkingin
4,466,3466,pi_now[7],0.182946,Sjálfstæðisflokkurinn
4,466,3466,pi_now[8],0.0402881,Sósíalistaflokkurinn
4,466,3466,pi_now[9],0.0149104,Vinstri Græn
4,466,3466,pi_now[10],0.124269,Viðreisn
4,467,3467,pi_now[1],0.00139785,Annað
4,467,3467,pi_now[2],0.0865547,Flokkur Fólksins
4,467,3467,pi_now[3],0.0609141,Framsóknarflokkurinn
4,467,3467,pi_now[4],0.159974,Miðflokkurinn
4,467,3467,pi_now[5],0.0481102,Píratar
4,467,3467,pi_now[6],0.260627,Samfylkingin
4,467,3467,pi_now[7],0.162813,Sjálfstæðisflokkurinn
4,467,3467,pi_now[8],0.0412624,Sósíalistaflokkurinn
4,467,3467,pi_now[9],0.026261,Vinstri Græn
4,467,3467,pi_now[10],0.152086,Viðreisn
4,468,3468,pi_now[1],0.00187892,Annað
4,468,3468,pi_now[2],0.105996,Flokkur Fólksins
4,468,3468,pi_now[3],0.0590774,Framsóknarflokkurinn
4,468,3468,pi_now[4],0.15872,Miðflokkurinn
4,468,3468,pi_now[5],0.06593,Píratar
4,468,3468,pi_now[6],0.252233,Samfylkingin
4,468,3468,pi_now[7],0.136003,Sjálfstæðisflokkurinn
4,468,3468,pi_now[8],0.0477816,Sósíalistaflokkurinn
4,468,3468,pi_now[9],0.0252234,Vinstri Græn
4,468,3468,pi_now[10],0.147156,Viðreisn
4,469,3469,pi_now[1],0.00100485,Annað
4,469,3469,pi_now[2],0.129444,Flokkur Fólksins
4,469,3469,pi_now[3],0.0564706,Framsóknarflokkurinn
4,469,3469,pi_now[4],0.13739,Miðflokkurinn
4,469,3469,pi_now[5],0.0602177,Píratar
4,469,3469,pi_now[6],0.232184,Samfylkingin
4,469,3469,pi_now[7],0.147843,Sjálfstæðisflokkurinn
4,469,3469,pi_now[8],0.0505689,Sósíalistaflokkurinn
4,469,3469,pi_now[9],0.0308928,Vinstri Græn
4,469,3469,pi_now[10],0.153983,Viðreisn
4,470,3470,pi_now[1],0.0013591,Annað
4,470,3470,pi_now[2],0.13275699999999999,Flokkur Fólksins
4,470,3470,pi_now[3],0.0658478,Framsóknarflokkurinn
4,470,3470,pi_now[4],0.154452,Miðflokkurinn
4,470,3470,pi_now[5],0.0685478,Píratar
4,470,3470,pi_now[6],0.239401,Samfylkingin
4,470,3470,pi_now[7],0.143938,Sjálfstæðisflokkurinn
4,470,3470,pi_now[8],0.03723,Sósíalistaflokkurinn
4,470,3470,pi_now[9],0.0231164,Vinstri Græn
4,470,3470,pi_now[10],0.13335,Viðreisn
4,471,3471,pi_now[1],9.93998e-4,Annað
4,471,3471,pi_now[2],0.0947418,Flokkur Fólksins
4,471,3471,pi_now[3],0.0566027,Framsóknarflokkurinn
4,471,3471,pi_now[4],0.163362,Miðflokkurinn
4,471,3471,pi_now[5],0.0596644,Píratar
4,471,3471,pi_now[6],0.243211,Samfylkingin
4,471,3471,pi_now[7],0.162615,Sjálfstæðisflokkurinn
4,471,3471,pi_now[8],0.0367872,Sósíalistaflokkurinn
4,471,3471,pi_now[9],0.034137,Vinstri Græn
4,471,3471,pi_now[10],0.147885,Viðreisn
4,472,3472,pi_now[1],0.00152817,Annað
4,472,3472,pi_now[2],0.107489,Flokkur Fólksins
4,472,3472,pi_now[3],0.0655502,Framsóknarflokkurinn
4,472,3472,pi_now[4],0.152425,Miðflokkurinn
4,472,3472,pi_now[5],0.0656575,Píratar
4,472,3472,pi_now[6],0.252423,Samfylkingin
4,472,3472,pi_now[7],0.151197,Sjálfstæðisflokkurinn
4,472,3472,pi_now[8],0.040073,Sósíalistaflokkurinn
4,472,3472,pi_now[9],0.0257679,Vinstri Græn
4,472,3472,pi_now[10],0.137889,Viðreisn
4,473,3473,pi_now[1],7.9073e-4,Annað
4,473,3473,pi_now[2],0.112045,Flokkur Fólksins
4,473,3473,pi_now[3],0.0627804,Framsóknarflokkurinn
4,473,3473,pi_now[4],0.152356,Miðflokkurinn
4,473,3473,pi_now[5],0.085019,Píratar
4,473,3473,pi_now[6],0.248756,Samfylkingin
4,473,3473,pi_now[7],0.141287,Sjálfstæðisflokkurinn
4,473,3473,pi_now[8],0.0447926,Sósíalistaflokkurinn
4,473,3473,pi_now[9],0.0178096,Vinstri Græn
4,473,3473,pi_now[10],0.134365,Viðreisn
4,474,3474,pi_now[1],4.53992e-4,Annað
4,474,3474,pi_now[2],0.11409,Flokkur Fólksins
4,474,3474,pi_now[3],0.0565013,Framsóknarflokkurinn
4,474,3474,pi_now[4],0.142804,Miðflokkurinn
4,474,3474,pi_now[5],0.077271,Píratar
4,474,3474,pi_now[6],0.23516,Samfylkingin
4,474,3474,pi_now[7],0.160408,Sjálfstæðisflokkurinn
4,474,3474,pi_now[8],0.0477187,Sósíalistaflokkurinn
4,474,3474,pi_now[9],0.0328515,Vinstri Græn
4,474,3474,pi_now[10],0.132742,Viðreisn
4,475,3475,pi_now[1],0.00300668,Annað
4,475,3475,pi_now[2],0.111084,Flokkur Fólksins
4,475,3475,pi_now[3],0.0596088,Framsóknarflokkurinn
4,475,3475,pi_now[4],0.144307,Miðflokkurinn
4,475,3475,pi_now[5],0.0680778,Píratar
4,475,3475,pi_now[6],0.243375,Samfylkingin
4,475,3475,pi_now[7],0.140883,Sjálfstæðisflokkurinn
4,475,3475,pi_now[8],0.051112,Sósíalistaflokkurinn
4,475,3475,pi_now[9],0.0215689,Vinstri Græn
4,475,3475,pi_now[10],0.156976,Viðreisn
4,476,3476,pi_now[1],7.15095e-4,Annað
4,476,3476,pi_now[2],0.0982131,Flokkur Fólksins
4,476,3476,pi_now[3],0.0642029,Framsóknarflokkurinn
4,476,3476,pi_now[4],0.156806,Miðflokkurinn
4,476,3476,pi_now[5],0.0569176,Píratar
4,476,3476,pi_now[6],0.240001,Samfylkingin
4,476,3476,pi_now[7],0.154683,Sjálfstæðisflokkurinn
4,476,3476,pi_now[8],0.0375223,Sósíalistaflokkurinn
4,476,3476,pi_now[9],0.0198984,Vinstri Græn
4,476,3476,pi_now[10],0.171041,Viðreisn
4,477,3477,pi_now[1],0.00166405,Annað
4,477,3477,pi_now[2],0.101844,Flokkur Fólksins
4,477,3477,pi_now[3],0.0708964,Framsóknarflokkurinn
4,477,3477,pi_now[4],0.154223,Miðflokkurinn
4,477,3477,pi_now[5],0.0499532,Píratar
4,477,3477,pi_now[6],0.252816,Samfylkingin
4,477,3477,pi_now[7],0.147147,Sjálfstæðisflokkurinn
4,477,3477,pi_now[8],0.0466591,Sósíalistaflokkurinn
4,477,3477,pi_now[9],0.023002,Vinstri Græn
4,477,3477,pi_now[10],0.151795,Viðreisn
4,478,3478,pi_now[1],0.00113338,Annað
4,478,3478,pi_now[2],0.110351,Flokkur Fólksins
4,478,3478,pi_now[3],0.0596094,Framsóknarflokkurinn
4,478,3478,pi_now[4],0.136503,Miðflokkurinn
4,478,3478,pi_now[5],0.0630251,Píratar
4,478,3478,pi_now[6],0.249751,Samfylkingin
4,478,3478,pi_now[7],0.172258,Sjálfstæðisflokkurinn
4,478,3478,pi_now[8],0.0406549,Sósíalistaflokkurinn
4,478,3478,pi_now[9],0.0266292,Vinstri Græn
4,478,3478,pi_now[10],0.140085,Viðreisn
4,479,3479,pi_now[1],3.29283e-4,Annað
4,479,3479,pi_now[2],0.103108,Flokkur Fólksins
4,479,3479,pi_now[3],0.0660906,Framsóknarflokkurinn
4,479,3479,pi_now[4],0.153863,Miðflokkurinn
4,479,3479,pi_now[5],0.0489644,Píratar
4,479,3479,pi_now[6],0.271706,Samfylkingin
4,479,3479,pi_now[7],0.160671,Sjálfstæðisflokkurinn
4,479,3479,pi_now[8],0.0336841,Sósíalistaflokkurinn
4,479,3479,pi_now[9],0.0236699,Vinstri Græn
4,479,3479,pi_now[10],0.137913,Viðreisn
4,480,3480,pi_now[1],0.00312431,Annað
4,480,3480,pi_now[2],0.105265,Flokkur Fólksins
4,480,3480,pi_now[3],0.0538263,Framsóknarflokkurinn
4,480,3480,pi_now[4],0.151198,Miðflokkurinn
4,480,3480,pi_now[5],0.0634571,Píratar
4,480,3480,pi_now[6],0.230564,Samfylkingin
4,480,3480,pi_now[7],0.149995,Sjálfstæðisflokkurinn
4,480,3480,pi_now[8],0.0511372,Sósíalistaflokkurinn
4,480,3480,pi_now[9],0.0242497,Vinstri Græn
4,480,3480,pi_now[10],0.167184,Viðreisn
4,481,3481,pi_now[1],0.00135559,Annað
4,481,3481,pi_now[2],0.120783,Flokkur Fólksins
4,481,3481,pi_now[3],0.0533934,Framsóknarflokkurinn
4,481,3481,pi_now[4],0.141191,Miðflokkurinn
4,481,3481,pi_now[5],0.0649677,Píratar
4,481,3481,pi_now[6],0.225803,Samfylkingin
4,481,3481,pi_now[7],0.172198,Sjálfstæðisflokkurinn
4,481,3481,pi_now[8],0.0410298,Sósíalistaflokkurinn
4,481,3481,pi_now[9],0.0234869,Vinstri Græn
4,481,3481,pi_now[10],0.155791,Viðreisn
4,482,3482,pi_now[1],0.00152976,Annað
4,482,3482,pi_now[2],0.104355,Flokkur Fólksins
4,482,3482,pi_now[3],0.0564663,Framsóknarflokkurinn
4,482,3482,pi_now[4],0.160377,Miðflokkurinn
4,482,3482,pi_now[5],0.0584273,Píratar
4,482,3482,pi_now[6],0.222402,Samfylkingin
4,482,3482,pi_now[7],0.163834,Sjálfstæðisflokkurinn
4,482,3482,pi_now[8],0.0406109,Sósíalistaflokkurinn
4,482,3482,pi_now[9],0.0228879,Vinstri Græn
4,482,3482,pi_now[10],0.169109,Viðreisn
4,483,3483,pi_now[1],2.7316e-4,Annað
4,483,3483,pi_now[2],0.0961985,Flokkur Fólksins
4,483,3483,pi_now[3],0.050941,Framsóknarflokkurinn
4,483,3483,pi_now[4],0.168105,Miðflokkurinn
4,483,3483,pi_now[5],0.0654831,Píratar
4,483,3483,pi_now[6],0.241392,Samfylkingin
4,483,3483,pi_now[7],0.163431,Sjálfstæðisflokkurinn
4,483,3483,pi_now[8],0.0528587,Sósíalistaflokkurinn
4,483,3483,pi_now[9],0.0158371,Vinstri Græn
4,483,3483,pi_now[10],0.145481,Viðreisn
4,484,3484,pi_now[1],8.16153e-4,Annað
4,484,3484,pi_now[2],0.0991327,Flokkur Fólksins
4,484,3484,pi_now[3],0.0533863,Framsóknarflokkurinn
4,484,3484,pi_now[4],0.160797,Miðflokkurinn
4,484,3484,pi_now[5],0.0725716,Píratar
4,484,3484,pi_now[6],0.252461,Samfylkingin
4,484,3484,pi_now[7],0.15884,Sjálfstæðisflokkurinn
4,484,3484,pi_now[8],0.0394985,Sósíalistaflokkurinn
4,484,3484,pi_now[9],0.0215111,Vinstri Græn
4,484,3484,pi_now[10],0.140985,Viðreisn
4,485,3485,pi_now[1],0.00126899,Annað
4,485,3485,pi_now[2],0.0997465,Flokkur Fólksins
4,485,3485,pi_now[3],0.0607775,Framsóknarflokkurinn
4,485,3485,pi_now[4],0.148896,Miðflokkurinn
4,485,3485,pi_now[5],0.0625009,Píratar
4,485,3485,pi_now[6],0.252533,Samfylkingin
4,485,3485,pi_now[7],0.16008,Sjálfstæðisflokkurinn
4,485,3485,pi_now[8],0.0346397,Sósíalistaflokkurinn
4,485,3485,pi_now[9],0.0265264,Vinstri Græn
4,485,3485,pi_now[10],0.153031,Viðreisn
4,486,3486,pi_now[1],0.00147356,Annað
4,486,3486,pi_now[2],0.117755,Flokkur Fólksins
4,486,3486,pi_now[3],0.0623154,Framsóknarflokkurinn
4,486,3486,pi_now[4],0.144585,Miðflokkurinn
4,486,3486,pi_now[5],0.0626161,Píratar
4,486,3486,pi_now[6],0.253445,Samfylkingin
4,486,3486,pi_now[7],0.163962,Sjálfstæðisflokkurinn
4,486,3486,pi_now[8],0.0415406,Sósíalistaflokkurinn
4,486,3486,pi_now[9],0.0213942,Vinstri Græn
4,486,3486,pi_now[10],0.130913,Viðreisn
4,487,3487,pi_now[1],0.0030894,Annað
4,487,3487,pi_now[2],0.100793,Flokkur Fólksins
4,487,3487,pi_now[3],0.072658,Framsóknarflokkurinn
4,487,3487,pi_now[4],0.145325,Miðflokkurinn
4,487,3487,pi_now[5],0.059425,Píratar
4,487,3487,pi_now[6],0.261881,Samfylkingin
4,487,3487,pi_now[7],0.145895,Sjálfstæðisflokkurinn
4,487,3487,pi_now[8],0.0497813,Sósíalistaflokkurinn
4,487,3487,pi_now[9],0.0251432,Vinstri Græn
4,487,3487,pi_now[10],0.136009,Viðreisn
4,488,3488,pi_now[1],3.68689e-4,Annað
4,488,3488,pi_now[2],0.116737,Flokkur Fólksins
4,488,3488,pi_now[3],0.0697186,Framsóknarflokkurinn
4,488,3488,pi_now[4],0.149134,Miðflokkurinn
4,488,3488,pi_now[5],0.0681035,Píratar
4,488,3488,pi_now[6],0.259209,Samfylkingin
4,488,3488,pi_now[7],0.151927,Sjálfstæðisflokkurinn
4,488,3488,pi_now[8],0.0347339,Sósíalistaflokkurinn
4,488,3488,pi_now[9],0.0228048,Vinstri Græn
4,488,3488,pi_now[10],0.127262,Viðreisn
4,489,3489,pi_now[1],8.93779e-4,Annað
4,489,3489,pi_now[2],0.12024,Flokkur Fólksins
4,489,3489,pi_now[3],0.0643244,Framsóknarflokkurinn
4,489,3489,pi_now[4],0.166418,Miðflokkurinn
4,489,3489,pi_now[5],0.0521962,Píratar
4,489,3489,pi_now[6],0.223632,Samfylkingin
4,489,3489,pi_now[7],0.156238,Sjálfstæðisflokkurinn
4,489,3489,pi_now[8],0.0286555,Sósíalistaflokkurinn
4,489,3489,pi_now[9],0.0133409,Vinstri Græn
4,489,3489,pi_now[10],0.174061,Viðreisn
4,490,3490,pi_now[1],0.00233121,Annað
4,490,3490,pi_now[2],0.1126,Flokkur Fólksins
4,490,3490,pi_now[3],0.0481131,Framsóknarflokkurinn
4,490,3490,pi_now[4],0.163181,Miðflokkurinn
4,490,3490,pi_now[5],0.0658715,Píratar
4,490,3490,pi_now[6],0.24336,Samfylkingin
4,490,3490,pi_now[7],0.155133,Sjálfstæðisflokkurinn
4,490,3490,pi_now[8],0.0406732,Sósíalistaflokkurinn
4,490,3490,pi_now[9],0.0211415,Vinstri Græn
4,490,3490,pi_now[10],0.147596,Viðreisn
4,491,3491,pi_now[1],8.05185e-4,Annað
4,491,3491,pi_now[2],0.106646,Flokkur Fólksins
4,491,3491,pi_now[3],0.0836596,Framsóknarflokkurinn
4,491,3491,pi_now[4],0.142153,Miðflokkurinn
4,491,3491,pi_now[5],0.0593833,Píratar
4,491,3491,pi_now[6],0.236108,Samfylkingin
4,491,3491,pi_now[7],0.165564,Sjálfstæðisflokkurinn
4,491,3491,pi_now[8],0.0565537,Sósíalistaflokkurinn
4,491,3491,pi_now[9],0.0202874,Vinstri Græn
4,491,3491,pi_now[10],0.128838,Viðreisn
4,492,3492,pi_now[1],0.00248584,Annað
4,492,3492,pi_now[2],0.104809,Flokkur Fólksins
4,492,3492,pi_now[3],0.065685,Framsóknarflokkurinn
4,492,3492,pi_now[4],0.16534,Miðflokkurinn
4,492,3492,pi_now[5],0.0620272,Píratar
4,492,3492,pi_now[6],0.23908,Samfylkingin
4,492,3492,pi_now[7],0.147735,Sjálfstæðisflokkurinn
4,492,3492,pi_now[8],0.0452863,Sósíalistaflokkurinn
4,492,3492,pi_now[9],0.0178824,Vinstri Græn
4,492,3492,pi_now[10],0.149669,Viðreisn
4,493,3493,pi_now[1],0.00495449,Annað
4,493,3493,pi_now[2],0.13875,Flokkur Fólksins
4,493,3493,pi_now[3],0.0620196,Framsóknarflokkurinn
4,493,3493,pi_now[4],0.140519,Miðflokkurinn
4,493,3493,pi_now[5],0.0589769,Píratar
4,493,3493,pi_now[6],0.252089,Samfylkingin
4,493,3493,pi_now[7],0.147836,Sjálfstæðisflokkurinn
4,493,3493,pi_now[8],0.0375703,Sósíalistaflokkurinn
4,493,3493,pi_now[9],0.0223495,Vinstri Græn
4,493,3493,pi_now[10],0.134935,Viðreisn
4,494,3494,pi_now[1],6.69109e-4,Annað
4,494,3494,pi_now[2],0.1007,Flokkur Fólksins
4,494,3494,pi_now[3],0.0672755,Framsóknarflokkurinn
4,494,3494,pi_now[4],0.165771,Miðflokkurinn
4,494,3494,pi_now[5],0.0619325,Píratar
4,494,3494,pi_now[6],0.256954,Samfylkingin
4,494,3494,pi_now[7],0.142635,Sjálfstæðisflokkurinn
4,494,3494,pi_now[8],0.035335,Sósíalistaflokkurinn
4,494,3494,pi_now[9],0.0178439,Vinstri Græn
4,494,3494,pi_now[10],0.150884,Viðreisn
4,495,3495,pi_now[1],9.57041e-4,Annað
4,495,3495,pi_now[2],0.105377,Flokkur Fólksins
4,495,3495,pi_now[3],0.0593751,Framsóknarflokkurinn
4,495,3495,pi_now[4],0.149572,Miðflokkurinn
4,495,3495,pi_now[5],0.0538986,Píratar
4,495,3495,pi_now[6],0.276211,Samfylkingin
4,495,3495,pi_now[7],0.153252,Sjálfstæðisflokkurinn
4,495,3495,pi_now[8],0.0464667,Sósíalistaflokkurinn
4,495,3495,pi_now[9],0.0194876,Vinstri Græn
4,495,3495,pi_now[10],0.135402,Viðreisn
4,496,3496,pi_now[1],4.3447e-4,Annað
4,496,3496,pi_now[2],0.100987,Flokkur Fólksins
4,496,3496,pi_now[3],0.0688623,Framsóknarflokkurinn
4,496,3496,pi_now[4],0.14518,Miðflokkurinn
4,496,3496,pi_now[5],0.057343,Píratar
4,496,3496,pi_now[6],0.269965,Samfylkingin
4,496,3496,pi_now[7],0.145089,Sjálfstæðisflokkurinn
4,496,3496,pi_now[8],0.0454549,Sósíalistaflokkurinn
4,496,3496,pi_now[9],0.0215077,Vinstri Græn
4,496,3496,pi_now[10],0.145176,Viðreisn
4,497,3497,pi_now[1],9.01102e-4,Annað
4,497,3497,pi_now[2],0.105088,Flokkur Fólksins
4,497,3497,pi_now[3],0.0649838,Framsóknarflokkurinn
4,497,3497,pi_now[4],0.150371,Miðflokkurinn
4,497,3497,pi_now[5],0.0498156,Píratar
4,497,3497,pi_now[6],0.260769,Samfylkingin
4,497,3497,pi_now[7],0.154705,Sjálfstæðisflokkurinn
4,497,3497,pi_now[8],0.0388128,Sósíalistaflokkurinn
4,497,3497,pi_now[9],0.0216206,Vinstri Græn
4,497,3497,pi_now[10],0.152932,Viðreisn
4,498,3498,pi_now[1],0.0011486,Annað
4,498,3498,pi_now[2],0.12005,Flokkur Fólksins
4,498,3498,pi_now[3],0.0553407,Framsóknarflokkurinn
4,498,3498,pi_now[4],0.150874,Miðflokkurinn
4,498,3498,pi_now[5],0.0544562,Píratar
4,498,3498,pi_now[6],0.255093,Samfylkingin
4,498,3498,pi_now[7],0.163759,Sjálfstæðisflokkurinn
4,498,3498,pi_now[8],0.0278774,Sósíalistaflokkurinn
4,498,3498,pi_now[9],0.0213569,Vinstri Græn
4,498,3498,pi_now[10],0.150045,Viðreisn
4,499,3499,pi_now[1],0.00173934,Annað
4,499,3499,pi_now[2],0.112196,Flokkur Fólksins
4,499,3499,pi_now[3],0.0642498,Framsóknarflokkurinn
4,499,3499,pi_now[4],0.152775,Miðflokkurinn
4,499,3499,pi_now[5],0.069243,Píratar
4,499,3499,pi_now[6],0.263707,Samfylkingin
4,499,3499,pi_now[7],0.132366,Sjálfstæðisflokkurinn
4,499,3499,pi_now[8],0.0298519,Sósíalistaflokkurinn
4,499,3499,pi_now[9],0.0295824,Vinstri Græn
4,499,3499,pi_now[10],0.144289,Viðreisn
4,500,3500,pi_now[1],0.00292593,Annað
4,500,3500,pi_now[2],0.115447,Flokkur Fólksins
4,500,3500,pi_now[3],0.0815527,Framsóknarflokkurinn
4,500,3500,pi_now[4],0.138552,Miðflokkurinn
4,500,3500,pi_now[5],0.0740726,Píratar
4,500,3500,pi_now[6],0.247749,Samfylkingin
4,500,3500,pi_now[7],0.174121,Sjálfstæðisflokkurinn
4,500,3500,pi_now[8],0.035001,Sósíalistaflokkurinn
4,500,3500,pi_now[9],0.0173435,Vinstri Græn
4,500,3500,pi_now[10],0.113236,Viðreisn
4,501,3501,pi_now[1],6.42849e-4,Annað
4,501,3501,pi_now[2],0.102152,Flokkur Fólksins
4,501,3501,pi_now[3],0.0697614,Framsóknarflokkurinn
4,501,3501,pi_now[4],0.135146,Miðflokkurinn
4,501,3501,pi_now[5],0.0508672,Píratar
4,501,3501,pi_now[6],0.264166,Samfylkingin
4,501,3501,pi_now[7],0.144337,Sjálfstæðisflokkurinn
4,501,3501,pi_now[8],0.0482812,Sósíalistaflokkurinn
4,501,3501,pi_now[9],0.0274185,Vinstri Græn
4,501,3501,pi_now[10],0.157228,Viðreisn
4,502,3502,pi_now[1],3.1639e-4,Annað
4,502,3502,pi_now[2],0.117361,Flokkur Fólksins
4,502,3502,pi_now[3],0.0697098,Framsóknarflokkurinn
4,502,3502,pi_now[4],0.146566,Miðflokkurinn
4,502,3502,pi_now[5],0.0545922,Píratar
4,502,3502,pi_now[6],0.232533,Samfylkingin
4,502,3502,pi_now[7],0.157794,Sjálfstæðisflokkurinn
4,502,3502,pi_now[8],0.064064,Sósíalistaflokkurinn
4,502,3502,pi_now[9],0.0204042,Vinstri Græn
4,502,3502,pi_now[10],0.136659,Viðreisn
4,503,3503,pi_now[1],4.54329e-4,Annað
4,503,3503,pi_now[2],0.115454,Flokkur Fólksins
4,503,3503,pi_now[3],0.0575652,Framsóknarflokkurinn
4,503,3503,pi_now[4],0.18101,Miðflokkurinn
4,503,3503,pi_now[5],0.0573135,Píratar
4,503,3503,pi_now[6],0.241163,Samfylkingin
4,503,3503,pi_now[7],0.139044,Sjálfstæðisflokkurinn
4,503,3503,pi_now[8],0.0549152,Sósíalistaflokkurinn
4,503,3503,pi_now[9],0.0236813,Vinstri Græn
4,503,3503,pi_now[10],0.129399,Viðreisn
4,504,3504,pi_now[1],0.00174636,Annað
4,504,3504,pi_now[2],0.103618,Flokkur Fólksins
4,504,3504,pi_now[3],0.0802824,Framsóknarflokkurinn
4,504,3504,pi_now[4],0.160361,Miðflokkurinn
4,504,3504,pi_now[5],0.0905815,Píratar
4,504,3504,pi_now[6],0.231968,Samfylkingin
4,504,3504,pi_now[7],0.1461,Sjálfstæðisflokkurinn
4,504,3504,pi_now[8],0.0246306,Sósíalistaflokkurinn
4,504,3504,pi_now[9],0.0199575,Vinstri Græn
4,504,3504,pi_now[10],0.140755,Viðreisn
4,505,3505,pi_now[1],0.00172731,Annað
4,505,3505,pi_now[2],0.109412,Flokkur Fólksins
4,505,3505,pi_now[3],0.0518273,Framsóknarflokkurinn
4,505,3505,pi_now[4],0.141703,Miðflokkurinn
4,505,3505,pi_now[5],0.0525239,Píratar
4,505,3505,pi_now[6],0.252564,Samfylkingin
4,505,3505,pi_now[7],0.151119,Sjálfstæðisflokkurinn
4,505,3505,pi_now[8],0.0561261,Sósíalistaflokkurinn
4,505,3505,pi_now[9],0.0273272,Vinstri Græn
4,505,3505,pi_now[10],0.155671,Viðreisn
4,506,3506,pi_now[1],6.14833e-4,Annað
4,506,3506,pi_now[2],0.104327,Flokkur Fólksins
4,506,3506,pi_now[3],0.0698662,Framsóknarflokkurinn
4,506,3506,pi_now[4],0.157212,Miðflokkurinn
4,506,3506,pi_now[5],0.0574919,Píratar
4,506,3506,pi_now[6],0.239347,Samfylkingin
4,506,3506,pi_now[7],0.165562,Sjálfstæðisflokkurinn
4,506,3506,pi_now[8],0.0511021,Sósíalistaflokkurinn
4,506,3506,pi_now[9],0.0238947,Vinstri Græn
4,506,3506,pi_now[10],0.130581,Viðreisn
4,507,3507,pi_now[1],0.00211099,Annað
4,507,3507,pi_now[2],0.110239,Flokkur Fólksins
4,507,3507,pi_now[3],0.0544048,Framsóknarflokkurinn
4,507,3507,pi_now[4],0.143213,Miðflokkurinn
4,507,3507,pi_now[5],0.0648995,Píratar
4,507,3507,pi_now[6],0.247288,Samfylkingin
4,507,3507,pi_now[7],0.155907,Sjálfstæðisflokkurinn
4,507,3507,pi_now[8],0.0496366,Sósíalistaflokkurinn
4,507,3507,pi_now[9],0.0237142,Vinstri Græn
4,507,3507,pi_now[10],0.148587,Viðreisn
4,508,3508,pi_now[1],4.82403e-4,Annað
4,508,3508,pi_now[2],0.112691,Flokkur Fólksins
4,508,3508,pi_now[3],0.0620807,Framsóknarflokkurinn
4,508,3508,pi_now[4],0.159387,Miðflokkurinn
4,508,3508,pi_now[5],0.0689149,Píratar
4,508,3508,pi_now[6],0.238254,Samfylkingin
4,508,3508,pi_now[7],0.149618,Sjálfstæðisflokkurinn
4,508,3508,pi_now[8],0.0458681,Sósíalistaflokkurinn
4,508,3508,pi_now[9],0.0232254,Vinstri Græn
4,508,3508,pi_now[10],0.139478,Viðreisn
4,509,3509,pi_now[1],0.00120192,Annað
4,509,3509,pi_now[2],0.122724,Flokkur Fólksins
4,509,3509,pi_now[3],0.0691602,Framsóknarflokkurinn
4,509,3509,pi_now[4],0.15142,Miðflokkurinn
4,509,3509,pi_now[5],0.0575702,Píratar
4,509,3509,pi_now[6],0.24937,Samfylkingin
4,509,3509,pi_now[7],0.153161,Sjálfstæðisflokkurinn
4,509,3509,pi_now[8],0.0383586,Sósíalistaflokkurinn
4,509,3509,pi_now[9],0.021341099999999998,Vinstri Græn
4,509,3509,pi_now[10],0.135692,Viðreisn
4,510,3510,pi_now[1],0.00163724,Annað
4,510,3510,pi_now[2],0.101767,Flokkur Fólksins
4,510,3510,pi_now[3],0.0823387,Framsóknarflokkurinn
4,510,3510,pi_now[4],0.177856,Miðflokkurinn
4,510,3510,pi_now[5],0.0554691,Píratar
4,510,3510,pi_now[6],0.2425,Samfylkingin
4,510,3510,pi_now[7],0.133974,Sjálfstæðisflokkurinn
4,510,3510,pi_now[8],0.0376478,Sósíalistaflokkurinn
4,510,3510,pi_now[9],0.0296841,Vinstri Græn
